source,area,iso,adm_id,id,2000_F_1,2000_F_10,2000_F_15,2000_F_20,2000_F_25,2000_F_30,2000_F_35,2000_F_4,2000_F_40,2000_F_45,2000_F_5,2000_F_50,2000_F_55,2000_F_60,2000_F_65,2000_F_70,2000_F_75,2000_F_80,2000_M_1,2000_M_10,2000_M_15,2000_M_20,2000_M_25,2000_M_30,2000_M_35,2000_M_4,2000_M_40,2000_M_45,2000_M_5,2000_M_50,2000_M_55,2000_M_60,2000_M_65,2000_M_70,2000_M_75,2000_M_80,2001_F_1,2001_F_10,2001_F_15,2001_F_20,2001_F_25,2001_F_30,2001_F_35,2001_F_4,2001_F_40,2001_F_45,2001_F_5,2001_F_50,2001_F_55,2001_F_60,2001_F_65,2001_F_70,2001_F_75,2001_F_80,2001_M_1,2001_M_10,2001_M_15,2001_M_20,2001_M_25,2001_M_30,2001_M_35,2001_M_4,2001_M_40,2001_M_45,2001_M_5,2001_M_50,2001_M_55,2001_M_60,2001_M_65,2001_M_70,2001_M_75,2001_M_80,2002_F_1,2002_F_10,2002_F_15,2002_F_20,2002_F_25,2002_F_30,2002_F_35,2002_F_4,2002_F_40,2002_F_45,2002_F_5,2002_F_50,2002_F_55,2002_F_60,2002_F_65,2002_F_70,2002_F_75,2002_F_80,2002_M_1,2002_M_10,2002_M_15,2002_M_20,2002_M_25,2002_M_30,2002_M_35,2002_M_4,2002_M_40,2002_M_45,2002_M_5,2002_M_50,2002_M_55,2002_M_60,2002_M_65,2002_M_70,2002_M_75,2002_M_80,2003_F_1,2003_F_10,2003_F_15,2003_F_20,2003_F_25,2003_F_30,2003_F_35,2003_F_4,2003_F_40,2003_F_45,2003_F_5,2003_F_50,2003_F_55,2003_F_60,2003_F_65,2003_F_70,2003_F_75,2003_F_80,2003_M_1,2003_M_10,2003_M_15,2003_M_20,2003_M_25,2003_M_30,2003_M_35,2003_M_4,2003_M_40,2003_M_45,2003_M_5,2003_M_50,2003_M_55,2003_M_60,2003_M_65,2003_M_70,2003_M_75,2003_M_80,2004_F_1,2004_F_10,2004_F_15,2004_F_20,2004_F_25,2004_F_30,2004_F_35,2004_F_4,2004_F_40,2004_F_45,2004_F_5,2004_F_50,2004_F_55,2004_F_60,2004_F_65,2004_F_70,2004_F_75,2004_F_80,2004_M_1,2004_M_10,2004_M_15,2004_M_20,2004_M_25,2004_M_30,2004_M_35,2004_M_4,2004_M_40,2004_M_45,2004_M_5,2004_M_50,2004_M_55,2004_M_60,2004_M_65,2004_M_70,2004_M_75,2004_M_80,2005_F_1,2005_F_10,2005_F_15,2005_F_20,2005_F_25,2005_F_30,2005_F_35,2005_F_4,2005_F_40,2005_F_45,2005_F_5,2005_F_50,2005_F_55,2005_F_60,2005_F_65,2005_F_70,2005_F_75,2005_F_80,2005_M_1,2005_M_10,2005_M_15,2005_M_20,2005_M_25,2005_M_30,2005_M_35,2005_M_4,2005_M_40,2005_M_45,2005_M_5,2005_M_50,2005_M_55,2005_M_60,2005_M_65,2005_M_70,2005_M_75,2005_M_80,2006_F_1,2006_F_10,2006_F_15,2006_F_20,2006_F_25,2006_F_30,2006_F_35,2006_F_4,2006_F_40,2006_F_45,2006_F_5,2006_F_50,2006_F_55,2006_F_60,2006_F_65,2006_F_70,2006_F_75,2006_F_80,2006_M_1,2006_M_10,2006_M_15,2006_M_20,2006_M_25,2006_M_30,2006_M_35,2006_M_4,2006_M_40,2006_M_45,2006_M_5,2006_M_50,2006_M_55,2006_M_60,2006_M_65,2006_M_70,2006_M_75,2006_M_80,2007_F_1,2007_F_10,2007_F_15,2007_F_20,2007_F_25,2007_F_30,2007_F_35,2007_F_4,2007_F_40,2007_F_45,2007_F_5,2007_F_50,2007_F_55,2007_F_60,2007_F_65,2007_F_70,2007_F_75,2007_F_80,2007_M_1,2007_M_10,2007_M_15,2007_M_20,2007_M_25,2007_M_30,2007_M_35,2007_M_4,2007_M_40,2007_M_45,2007_M_5,2007_M_50,2007_M_55,2007_M_60,2007_M_65,2007_M_70,2007_M_75,2007_M_80,2008_F_1,2008_F_10,2008_F_15,2008_F_20,2008_F_25,2008_F_30,2008_F_35,2008_F_4,2008_F_40,2008_F_45,2008_F_5,2008_F_50,2008_F_55,2008_F_60,2008_F_65,2008_F_70,2008_F_75,2008_F_80,2008_M_1,2008_M_10,2008_M_15,2008_M_20,2008_M_25,2008_M_30,2008_M_35,2008_M_4,2008_M_40,2008_M_45,2008_M_5,2008_M_50,2008_M_55,2008_M_60,2008_M_65,2008_M_70,2008_M_75,2008_M_80,2009_F_1,2009_F_10,2009_F_15,2009_F_20,2009_F_25,2009_F_30,2009_F_35,2009_F_4,2009_F_40,2009_F_45,2009_F_5,2009_F_50,2009_F_55,2009_F_60,2009_F_65,2009_F_70,2009_F_75,2009_F_80,2009_M_1,2009_M_10,2009_M_15,2009_M_20,2009_M_25,2009_M_30,2009_M_35,2009_M_4,2009_M_40,2009_M_45,2009_M_5,2009_M_50,2009_M_55,2009_M_60,2009_M_65,2009_M_70,2009_M_75,2009_M_80,2010_F_1,2010_F_10,2010_F_15,2010_F_20,2010_F_25,2010_F_30,2010_F_35,2010_F_4,2010_F_40,2010_F_45,2010_F_5,2010_F_50,2010_F_55,2010_F_60,2010_F_65,2010_F_70,2010_F_75,2010_F_80,2010_M_1,2010_M_10,2010_M_15,2010_M_20,2010_M_25,2010_M_30,2010_M_35,2010_M_4,2010_M_40,2010_M_45,2010_M_5,2010_M_50,2010_M_55,2010_M_60,2010_M_65,2010_M_70,2010_M_75,2010_M_80,2011_F_1,2011_F_10,2011_F_15,2011_F_20,2011_F_25,2011_F_30,2011_F_35,2011_F_4,2011_F_40,2011_F_45,2011_F_5,2011_F_50,2011_F_55,2011_F_60,2011_F_65,2011_F_70,2011_F_75,2011_F_80,2011_M_1,2011_M_10,2011_M_15,2011_M_20,2011_M_25,2011_M_30,2011_M_35,2011_M_4,2011_M_40,2011_M_45,2011_M_5,2011_M_50,2011_M_55,2011_M_60,2011_M_65,2011_M_70,2011_M_75,2011_M_80,2012_F_1,2012_F_10,2012_F_15,2012_F_20,2012_F_25,2012_F_30,2012_F_35,2012_F_4,2012_F_40,2012_F_45,2012_F_5,2012_F_50,2012_F_55,2012_F_60,2012_F_65,2012_F_70,2012_F_75,2012_F_80,2012_M_1,2012_M_10,2012_M_15,2012_M_20,2012_M_25,2012_M_30,2012_M_35,2012_M_4,2012_M_40,2012_M_45,2012_M_5,2012_M_50,2012_M_55,2012_M_60,2012_M_65,2012_M_70,2012_M_75,2012_M_80,2013_F_1,2013_F_10,2013_F_15,2013_F_20,2013_F_25,2013_F_30,2013_F_35,2013_F_4,2013_F_40,2013_F_45,2013_F_5,2013_F_50,2013_F_55,2013_F_60,2013_F_65,2013_F_70,2013_F_75,2013_F_80,2013_M_1,2013_M_10,2013_M_15,2013_M_20,2013_M_25,2013_M_30,2013_M_35,2013_M_4,2013_M_40,2013_M_45,2013_M_5,2013_M_50,2013_M_55,2013_M_60,2013_M_65,2013_M_70,2013_M_75,2013_M_80,2014_F_1,2014_F_10,2014_F_15,2014_F_20,2014_F_25,2014_F_30,2014_F_35,2014_F_4,2014_F_40,2014_F_45,2014_F_5,2014_F_50,2014_F_55,2014_F_60,2014_F_65,2014_F_70,2014_F_75,2014_F_80,2014_M_1,2014_M_10,2014_M_15,2014_M_20,2014_M_25,2014_M_30,2014_M_35,2014_M_4,2014_M_40,2014_M_45,2014_M_5,2014_M_50,2014_M_55,2014_M_60,2014_M_65,2014_M_70,2014_M_75,2014_M_80,2015_F_1,2015_F_10,2015_F_15,2015_F_20,2015_F_25,2015_F_30,2015_F_35,2015_F_4,2015_F_40,2015_F_45,2015_F_5,2015_F_50,2015_F_55,2015_F_60,2015_F_65,2015_F_70,2015_F_75,2015_F_80,2015_M_1,2015_M_10,2015_M_15,2015_M_20,2015_M_25,2015_M_30,2015_M_35,2015_M_4,2015_M_40,2015_M_45,2015_M_5,2015_M_50,2015_M_55,2015_M_60,2015_M_65,2015_M_70,2015_M_75,2015_M_80,2016_F_1,2016_F_10,2016_F_15,2016_F_20,2016_F_25,2016_F_30,2016_F_35,2016_F_4,2016_F_40,2016_F_45,2016_F_5,2016_F_50,2016_F_55,2016_F_60,2016_F_65,2016_F_70,2016_F_75,2016_F_80,2016_M_1,2016_M_10,2016_M_15,2016_M_20,2016_M_25,2016_M_30,2016_M_35,2016_M_4,2016_M_40,2016_M_45,2016_M_5,2016_M_50,2016_M_55,2016_M_60,2016_M_65,2016_M_70,2016_M_75,2016_M_80,2017_F_1,2017_F_10,2017_F_15,2017_F_20,2017_F_25,2017_F_30,2017_F_35,2017_F_4,2017_F_40,2017_F_45,2017_F_5,2017_F_50,2017_F_55,2017_F_60,2017_F_65,2017_F_70,2017_F_75,2017_F_80,2017_M_1,2017_M_10,2017_M_15,2017_M_20,2017_M_25,2017_M_30,2017_M_35,2017_M_4,2017_M_40,2017_M_45,2017_M_5,2017_M_50,2017_M_55,2017_M_60,2017_M_65,2017_M_70,2017_M_75,2017_M_80,2018_F_1,2018_F_10,2018_F_15,2018_F_20,2018_F_25,2018_F_30,2018_F_35,2018_F_4,2018_F_40,2018_F_45,2018_F_5,2018_F_50,2018_F_55,2018_F_60,2018_F_65,2018_F_70,2018_F_75,2018_F_80,2018_M_1,2018_M_10,2018_M_15,2018_M_20,2018_M_25,2018_M_30,2018_M_35,2018_M_4,2018_M_40,2018_M_45,2018_M_5,2018_M_50,2018_M_55,2018_M_60,2018_M_65,2018_M_70,2018_M_75,2018_M_80,2019_F_1,2019_F_10,2019_F_15,2019_F_20,2019_F_25,2019_F_30,2019_F_35,2019_F_4,2019_F_40,2019_F_45,2019_F_5,2019_F_50,2019_F_55,2019_F_60,2019_F_65,2019_F_70,2019_F_75,2019_F_80,2019_M_1,2019_M_10,2019_M_15,2019_M_20,2019_M_25,2019_M_30,2019_M_35,2019_M_4,2019_M_40,2019_M_45,2019_M_5,2019_M_50,2019_M_55,2019_M_60,2019_M_65,2019_M_70,2019_M_75,2019_M_80,2020_F_1,2020_F_10,2020_F_15,2020_F_20,2020_F_25,2020_F_30,2020_F_35,2020_F_4,2020_F_40,2020_F_45,2020_F_5,2020_F_50,2020_F_55,2020_F_60,2020_F_65,2020_F_70,2020_F_75,2020_F_80,2020_M_1,2020_M_10,2020_M_15,2020_M_20,2020_M_25,2020_M_30,2020_M_35,2020_M_4,2020_M_40,2020_M_45,2020_M_5,2020_M_50,2020_M_55,2020_M_60,2020_M_65,2020_M_70,2020_M_75,2020_M_80
DHS,Eastern Africa,UGA,UGMIS2014452002,1,8410.984772,30341.38525,22857.28135,18232.90723,15654.97623,16120.3845,9753.632343,34966.30135,10014.37393,5331.110546,35232.25793,5789.244874,2393.267654,2360.134128,2391.763433,2237.393393,908.7301351,752.7110754,7821.067923,32884.94828,24773.44092,15019.91336,12896.26408,13279.65834,8034.852089,32513.88812,8249.645923,4416.533158,38185.83002,4796.072361,1982.691197,1955.241885,1981.445032,1853.5579069999999,752.8331552,623.5799078,11960.57132,43320.03152,32600.8645,26039.16573,22270.32958,22962.35549,13924.79458,49682.47741,14101.86581,7525.061571,50341.69552,8171.577591,3392.432001,3337.394858,3258.08314,3159.509661,1306.012943,1125.866014,11121.69898,46951.61358,35333.843,21450.55686,18345.86315,18915.9406,11470.97419,46197.92342,11616.84201,6234.101442,54561.91402,6769.704562,2810.444145,2764.848885,2699.14347,2617.480741,1081.960206,932.718341,15786.65599,57307.60297,43050.76306,34435.73874,29346.60637,30296.89573,18452.2506,65309.683,18404.31617,9803.461662,66460.26386,10707.21711,4422.060467,4444.056183,4057.89328,4146.232785,1727.643865,1531.676235,14679.43554,62111.78376,46659.77195,28367.48994,24175.16196,24957.99179,15200.60415,60729.09185,15161.1167,8121.631153,72031.72569,8870.343052,3663.434946,3681.657193,3361.742374,3434.926816,1431.258337,1268.909887,19897.42012,72385.42207,54274.98757,43468.12784,36921.16007,38188.74957,23378.16693,81930.50059,22958.13444,12177.14041,83547.73876,13387.52334,5484.170831,5688.804673,4815.261794,5177.531436,2176.556455,1954.496904,18501.88515,78453.59864,58824.93974,35808.19592,30414.93156,31459.14707,19258.47795,76184.18383,18912.46338,10088.09401,90551.66879,11090.82999,4543.335222,4712.863155,3989.180714,4289.301275,1803.157836,1619.193657,24259.88178,88554.9788,66369.77003,53186.70761,45033.21772,46706.1943,28727.69315,99553.53457,27828.92462,14678.97388,101604.6422,16165.7404,6605.044118,7026.504334,5617.323879,6192.629529,2662.575166,2377.534826,22558.37911,95978.67314,71933.64563,43814.17238,37097.48643,38475.6519,23665.31331,92571.20028,22924.92532,12160.72605,110122.309,13392.4307,5471.917362,5821.074072,4653.645231,5130.254458,2205.797723,1969.65741,28822.96219,105723.6838,79434.48305,63643.76642,53718.19428,55899.59324,34530.40275,118199.3546,33100.9862,17340.08268,120683.8188,18995.73486,7810.730482,8403.675376,6552.372028,7135.664281,3195.843237,2783.076114,26801.42114,114586.656,86093.59279,52428.49347,44252.00073,46048.99465,28445.47231,109909.2682,27267.94683,14365.30896,130800.9211,15736.92613,6470.762491,6961.984866,5428.28142,5911.50711,2647.581119,2305.62616,33464.59406,123616.6655,93215.13692,74571.52283,62737.13686,65566.69964,40850.98783,138348.5987,39053.744960000004,20276.32494,141278.7649,21986.18473,9123.364213,9784.572509,7606.008762,7935.109006,3785.903458,3400.409141,31117.50529,133979.6327,101029.4992,61430.56607,51681.62972,54012.56836,33652.24702,128645.3153,32171.7134,16797.82489,153122.372,18214.3501,7558.207658,8105.982524,6301.161757,6573.803288,3136.4137,2817.052768,38255.65161,142607.1845,108135.6217,86285.39029,72338.17914,75902.73483,47702.64053,158996.8932,45609.75373,23455.64727,163343.5926,25072.35542,10565.64212,11189.56184,8866.927087,8606.127235,4438.051028,4026.115201,35572.53494,154562.1548,117200.7902,71080.22161,59590.78109,62527.19255,39296.50488,147845.4111,37572.42555,19431.71934,177036.9266,20771.07351,8753.055928,9269.939247,7345.763541,7129.705146,3676.682251,3335.415975,43200.4698,162765.7438,124195.6989,98851.08764,82537.02093,86930.50655,55111.96433,180165.1211,52774.98783,26932.15332,186851.4189,28275.54225,12127.1472,12645.57055,10303.26269,9237.272178,5122.017444,4644.042257,40170.541,176410.6359,134607.2073,81431.59801,67992.38804,71611.6558,45400.16131,167528.974,43475.00566,22311.81423,202515.4487,23424.7384,10046.67738,10476.16273,8535.688934,7652.574169,4243.310972,3847.334704,48453.77157,184909.9082,141806.554,112925.4344,93699.42237,99051.00304,63387.47436,202653.3376,60830.97015,30986.06882,212083.8715,31768.25262,13792.80775,14296.04835,11823.63307,10114.75113,5737.105374,5230.011473,45055.39468,200411.1783,153694.4064,93025.77035,77187.75664,81596.28442,52217.36507,188439.9463,50111.36676,25670.26123,229863.1749,26318.25768,11426.58593,11843.49321,9795.232544,8379.517432,4752.877641,4332.778112,53707.07333,207054.0727,159417.4091,126999.7811,104861.8238,111171.4995,71662.9844,225141.5542,68886.95246,35039.98431,237316.3241,35260.96298,15458.46829,15946.52614,13344.00346,10992.23008,6352.193305,5815.98069,49940.24837,224411.7207,172781.6054,104619.9427,86383.12523,91580.91303,59034.56884,209350.9185,56747.72787,29028.70822,257210.9012,29211.77695,12806.49448,13210.82368,11054.77615,9106.460694,5262.44431,4818.221521,78468.45,226967.4324,194187.1707,178950.9498,142701.2112,123733.596,93394.99067,267457.2698,57202.1776,45126.58046,255007.7685,24203.70274,13820.43784,12834.58392,6268.722845,8978.381099,6839.087388,2619.239138,71555.45325,193195.331,165292.678,159809.8027,127437.4482,110498.6678,83405.17355,243894.5355,51083.65573,41683.58896,217063.3457,22357.04957,12765.98945,11855.35254,5790.442433,8293.363766,6317.290268,2419.400861,86027.36528,252625.0709,215902.1271,199405.072,158165.9155,137698.8494,104692.5264,294127.9099,64815.66081,50985.28997,282518.7427,26945.03318,15225.05677,14308.21889,6917.498747,10108.02156,7178.448037,3006.673661,78448.4352,215035.1866,183776.5113,178076.0886,141247.9999,122970.1545,93494.28994,268215.5173,57882.77723,47095.30056,240480.766,24889.22662,14063.44115,13216.55461,6389.71913,9336.81683,6630.758952,2777.275561,93909.13501,280001.4082,238936.1168,221300.678,174592.644,152507.8701,116711.3499,321600.7037,73037.00837,57453.70859,310987.6999,29961.31589,16702.65997,15916.75179,7596.162156,11397.57725,7506.935709,3370.872636,85635.82841,238338.0037,203383.1096,197629.6729,155917.6747,136195.1565,104227.5428,293267.9838,65224.74401,53070.20272,264713.6243,27675.3781,15428.30868,14702.36239,7016.603026,10527.98419,6934.184227,3113.687498,102230.0715,309363.2852,264358.9201,245036.2672,192722.9454,168648.9514,129807.8083,350474.5238,82131.83855,64775.64398,340584.8481,33511.82509,18360.2866,17634.10516,8391.889044,12739.32132,8069.973115,3627.713085,93223.69825,263330.9177,225023.0728,218826.43,172108.7029,150609.7378,115923.1636,319598.0474,73346.76303,59833.50147,289906.8019,30954.99655,16959.46451,16288.688039999999,7751.61889,11767.35813,7454.263957,3350.931969,110551.0081,338725.1621,289781.7233,268771.8564,210853.2467,184790.0327,142904.2667,379348.3438,91226.66874,72097.57938,370181.9963,37062.33428,20017.91323,19351.45853,9187.615932,14081.06538,8633.01052,3884.553535,100811.5681,288323.8318,246663.036,240023.1872,188299.7311,165024.3192,127618.7843,345928.111,81468.78205,66596.80023,315099.9795,34234.615,18490.62035,17875.01368,8486.634753,13006.73207,7974.343688,3588.176441,119253.7999,369801.3161,317564.0743,293947.0487,230658.89,202106.3893,156969.731,410342.9836,101234.0213,80282.96994,402277.47,41241.06122,21867.45625,21058.64735,10059.96041,15294.96569,9462.344461,4293.36752,108747.6521,314775.9435,270311.453,262505.563,205986.9016,180488.4647,140179.763,374192.1521,90405.71724,74157.67571,342419.739,38094.5205,20199.05007,19451.9503,9292.422569,14128.01627,8740.40251,3965.799428,128293.0242,402287.5048,347378.9654,320342.2684,251924.5681,220441.336,171827.9135,442020.1669,111875.7009,89117.21637,435452.2363,45917.19999,23899.45967,22845.47263,11044.11584,16501.08365,10464.91852,4641.136551,116990.5292,342428.2807,295689.9741,286077.4684,224977.937,196862.2487,153448.6683,403078.6054,99909.12986,82317.90175,370658.1954,42413.88714,22076.01912,21102.44741,10201.49057,15242.11188,9666.483866,4287.034965,137645.8923,436168.3672,379113.3975,348160.3286,274565.7409,239942.4917,187533.5557,474475.7542,123144.2763,98593.04576,469505.0953,51091.02528,26152.87435,24750.01826,12124.8077,17764.82406,11575.35683,4937.408019,125519.4185,371267.7681,322702.4139,310920.0229,245197.3399,214277.5006,167474.3864,432674.8859,109972.3836,91070.76034,399644.087,47192.96866,24157.50658,22861.68323,11199.72963,16409.43357,10692.19984,4560.702014,147289.2905,471394.7136,412511.9398,377802.928,298396.4634,260841.7491,204164.9241,507935.2954,135057.9354,108682.0305,504356.1855,56742.83795,28685.9077,26834.7478,13268.88547,19183.07557,12696.79709,5203.116154,134313.2423,401252.5354,351131.3491,337391.9581,266479.0546,232941.3087,182326.8122,463186.6729,120611.7208,100389.99280000001,429309.4351,52413.56889,26497.27884,24787.35561,12256.51849,17719.47772,11728.07835,4806.1376,157197.6407,507763.5877,447362.9993,409579.049,323298.5997,283314.3816,221795.5543,542745.9033,147652.1829,119350.0298,539978.8672,62863.1837,31546.28251,29150.07417,14457.24503,20816.35445,13788.01973,5445.677044,143348.6762,432209.8256,380796.6711,365769.2069,288717.5814,253010.1989,198071.6157,494930.499,131858.8486,110244.0631,459631.5642,58066.95485,29139.41761,26926.03112,13354.2106,19228.14345,12736.04473,5030.191989
